date_time,size
2020-09-24 22:00:00,1825799875
2020-09-24 23:00:00,1888632280
2020-09-25 00:00:00,1822893779
2020-09-25 01:00:00,1557136321
2020-09-25 02:00:00,1283705078
2020-09-25 03:00:00,899600255
2020-09-25 04:00:00,465827141
2020-09-25 05:00:00,310933926
2020-09-25 06:00:00,390548208
2020-09-25 07:00:00,444393935
2020-09-25 08:00:00,1056185096
2020-09-25 09:00:00,2038753431
2020-09-25 10:00:00,3288649732
2020-09-25 11:00:00,3749648456
2020-09-25 12:00:00,2712879871
2020-09-25 13:00:00,2859993559
2020-09-25 14:00:00,3472635809
2020-09-25 15:00:00,3045836795
2020-09-25 16:00:00,2711618060
2020-09-25 17:00:00,2249364131
2020-09-25 18:00:00,1696542482
2020-09-25 19:00:00,1249277075
2020-09-25 20:00:00,1528948948
2020-09-25 21:00:00,1745550117
2020-09-25 22:00:00,1949550411
2020-09-25 23:00:00,1903810478
2020-09-26 00:00:00,1571350223
2020-09-26 01:00:00,920846037
2020-09-26 02:00:00,646280671
2020-09-26 03:00:00,786290782
2020-09-26 04:00:00,426021328
2020-09-26 05:00:00,242848496
2020-09-26 06:00:00,266046573
2020-09-26 07:00:00,345959161
2020-09-26 08:00:00,814550446
2020-09-26 09:00:00,1375903103
2020-09-26 10:00:00,1606031524
2020-09-26 11:00:00,1688285884
2020-09-26 12:00:00,1991250824
2020-09-26 13:00:00,1984685243
2020-09-26 14:00:00,1924836858
2020-09-26 15:00:00,1754947852
2020-09-26 16:00:00,1628800677
2020-09-26 17:00:00,1674940419
2020-09-26 18:00:00,1586687956
2020-09-26 19:00:00,1521263962
2020-09-26 20:00:00,1843094539
2020-09-26 21:00:00,1851491567
2020-09-26 22:00:00,2357268854
2020-09-26 23:00:00,2434349417
2020-09-27 00:00:00,2267351739
2020-09-27 01:00:00,1609489998
2020-09-27 02:00:00,967276065
2020-09-27 03:00:00,586397359
2020-09-27 04:00:00,431652000
2020-09-27 05:00:00,211881654
2020-09-27 06:00:00,221397757
2020-09-27 07:00:00,253994520
2020-09-27 08:00:00,431095464
2020-09-27 09:00:00,713998251
2020-09-27 10:00:00,972174131
2020-09-27 11:00:00,1361774433
2020-09-27 12:00:00,1563522577
2020-09-27 13:00:00,1766357078
2020-09-27 14:00:00,2112403983
2020-09-27 15:00:00,1713805191
2020-09-27 16:00:00,1650624306
2020-09-27 17:00:00,1590684479
2020-09-27 18:00:00,1718034142
2020-09-27 19:00:00,1853413832
2020-09-27 20:00:00,1773555576
2020-09-27 21:00:00,2716848459
2020-09-27 22:00:00,2273633157
2020-09-27 23:00:00,1980466938
2020-09-28 00:00:00,1637780373
2020-09-28 01:00:00,1357998396
2020-09-28 02:00:00,691765799
2020-09-28 03:00:00,459461792
2020-09-28 04:00:00,304497869
2020-09-28 05:00:00,378839096
2020-09-28 06:00:00,184465646
2020-09-28 07:00:00,283190046
2020-09-28 08:00:00,833851729
2020-09-28 09:00:00,2324903908
2020-09-28 10:00:00,2399630429
2020-09-28 11:00:00,2689928732
2020-09-28 12:00:00,2450612813
2020-09-28 13:00:00,2861208955
2020-09-28 14:00:00,3195358964
2020-09-28 15:00:00,2893750357
2020-09-28 16:00:00,2906496736
2020-09-28 17:00:00,2404722501
2020-09-28 18:00:00,1995739174
2020-09-28 19:00:00,2415063968
2020-09-28 20:00:00,2442398682
2020-09-28 21:00:00,2220770445
2020-09-28 22:00:00,1984052048
2020-09-28 23:00:00,1830463239
2020-09-29 00:00:00,1646249289
2020-09-29 01:00:00,1041792526
2020-09-29 02:00:00,737104873
2020-09-29 03:00:00,457229533
2020-09-29 04:00:00,295927134
